CHROMOSOME	START_POS	END_POS	STRAND	GENE	OVERLAP
chr4	76114658	76148515	-	NUP54	Y
chr4	76158738	76213824	-	SCARB2	Y
chr4	76214039	76283783	+	FAM47E	Y
chr4	76251699	76311130	+	FAM47E-STBD1	Y
chr4	76306025	76311130	+	STBD1	Y
chr4	76313038	76407305	-	CCDC158	Y
chr4	76435228	76783252	+	SHROOM3	Y
chr4	76573567	76573632	+	MIR4450	Y
chr4	76575550	76575626	+	MIR548AH	Y
chr4	76894151	76898144	-	SOWAHB	Y
chr4	76949751	77038615	+	SEPTIN11	Y
chr4	77047154	77075989	-	CCNI	Y
chr4	77157206	77170060	+	CCNG2	Y
chr4	77511752	77611836	+	CXCL13	Y
chr4	77713386	77820269	-	CNOT6L	Y
chr4	77862829	77952785	+	MRPL1	Y
chr4	78057322	78544269	+	FRAS1	Y
chr4	78288984	78289050	+	SNORD161	Y
chr4	78551769	78610445	+	ANXA3	Y
chr4	78645993	78684501	+	LINC01094	Y
chr4	78776377	78912187	+	BMP2K	Y
chr4	78911877	78939438	-	PAQR3	Y
chr4	78971747	79308799	+	LINC01088	Y
chr4	79316646	79326061	-	NAA11	Y
chr4	79406360	79408228	-	GK2	Y
chr4	79492592	79576460	+	LINC00989	Y
chr4	79827470	79863247	+	PCAT4	Y
chr4	79901145	80073472	-	ANTXR2	Y
chr4	80185269	80204328	+	PRDM8	Y
chr4	80266587	80291017	+	FGF5	Y
chr4	80335719	80963756	+	CFAP299	Y
chr4	81030707	81057627	+	BMP3	Y
chr4	81087375	81215222	-	PRKG2	Y
chr4	81164939	81193395	+	PRKG2-AS1	Y
chr4	81426392	81471907	-	RASGEF1B	Y
chr4	82352497	82373991	-	HNRNPD	Y
chr4	82422563	82430225	-	HNRNPDL	Y
chr4	82430589	82461177	+	ENOPH1	Y
chr4	82483175	82562253	-	TMEM150C	Y
chr4	82613112	82621437	-	LINC00575	Y
chr4	82629538	82798796	-	SCD5	Y
chr4	82753336	82753430	-	MIR575	Y
chr4	82818508	82900571	-	SEC31A	Y
chr4	82893451	82900916	-	THAP9-AS1	Y
chr4	82895852	82895928	-	SNORD143	Y
chr4	82898139	82898225	-	SNORD144	Y
chr4	82900649	82919969	+	THAP9	Y
chr4	82924603	83012941	-	LIN54	Y
chr4	83035182	83075818	+	COPS4	Y
chr4	83090057	83114729	-	PLAC8	Y
chr4	83263823	83285134	-	COQ2	Y
chr4	83292460	83335153	-	HPSE	Y
chr4	83407342	83455883	-	HELQ	Y
chr4	83456057	83462295	+	MRPS18C	Y
chr4	83459516	83485100	-	ABRAXAS1	Y
chr4	83535913	83605874	+	GPAT3	Y
chr4	83968081	84299169	-	LOC101928978	Y
chr4	84491984	84499292	-	NKX6-1	Y
chr4	84583126	84651334	+	CDS1	Y
chr4	84669596	84966690	-	WDFY3	Y
chr4	84965615	85008743	+	WDFY3-AS2	Y
chr4	85475149	86002666	+	ARHGAP24	Y
chr4	85722467	85722533	+	MIR4451	Y
chr4	86010433	86453195	-	MAPK10	Y
chr4	86119805	86219926	+	MAPK10-AS1	Y
chr4	86542481	86542552	-	MIR4452	Y
chr4	86594314	86815175	+	PTPN13	Y
chr4	86823467	86849384	-	SLC10A6	Y
chr4	86876204	86892422	-	C4orf36	Y
chr4	86924893	86934850	-	AFF1-AS1	Y
chr4	86935001	87141054	+	AFF1	Y
chr4	87160103	87220618	-	KLHL8	Y
chr4	87300494	87300583	-	MIR5705	Y
chr4	87303794	87322882	-	HSD17B13	Y
chr4	87336515	87391188	-	HSD17B11	Y
chr4	87422572	87459455	+	NUDT9	Y
chr4	87473329	87529503	-	SPARCL1	Y
chr4	87608528	87616873	+	DSPP	Y
chr4	87650279	87664357	+	DMP1	Y
chr4	87799553	87812434	+	IBSP	Y
chr4	87821397	87846816	+	MEPE	Y
chr4	87975649	87983411	+	SPP1	Y
chr4	88007634	88077777	+	PKD2	Y
chr4	88090263	88231626	-	ABCG2	Y
chr4	88257619	88284561	-	PPM1K	Y
chr4	88284929	88341657	+	PPM1K-DT	Y
chr4	88378851	88443097	+	HERC6	Y
chr4	88457118	88506163	+	HERC5	Y
chr4	88520998	88523776	-	PIGY	Y
chr4	88520998	88523776	-	PYURF	Y
chr4	88523809	88524996	+	PIGY-DT	Y
chr4	88523842	88708537	+	HERC3	Y
chr4	88695912	88697829	-	NAP1L5	Y
chr4	88709788	88730103	+	FAM13A-AS1	Y
chr4	88725959	89057185	-	FAM13A	Y
chr4	89111168	89114901	+	TIGD2	Y
chr4	89236382	89307800	-	GPRIN3	Y
chr4	89724098	89838304	-	SNCA	Y
chr4	89836400	89841991	+	SNCA-AS1	Y
chr4	89879510	89954610	+	MMRN1	Y
chr4	90127393	91605294	+	CCSER1	Y
chr4	92262497	92277302	-	LNCPRESS2	Y
chr4	92303965	93774566	+	GRID2	Y
chr4	93828752	93830964	+	ATOH1	Y
chr4	94117819	94207556	-	LOC101929210	Y
chr4	94207607	94291292	+	SMARCAD1	Y
chr4	94298534	94342836	-	HPGDS	Y
chr4	94451856	94668227	+	PDLIM5	Y
chr4	94743667	94757533	-	BMPR1B-DT	Y
chr4	94757954	95158443	+	BMPR1B	Y
chr4	95162504	95548973	-	UNC5C	Y
chr4	95840092	95841464	+	PDHA2	Y
chr4	96310702	96818415	+	LINC02267	Y
chr4	97366925	97490164	+	STPG2-AS1	Y
chr4	97558873	98143476	-	STPG2	Y
chr4	98261383	98443858	+	RAP1GDS1	Y
chr4	98470366	98658611	-	TSPAN5	Y
chr4	98658901	98664551	+	LOC105377342	Y
chr4	98871683	98930637	-	EIF4E	Y
chr4	98995720	99062809	+	METAP1	Y
chr4	98997386	98997460	+	MIR3684	Y
chr4	99070978	99088788	-	ADH5	Y
chr4	99088856	99301356	+	LOC100507053	Y
chr4	99123656	99144298	-	ADH4	Y
chr4	99160593	99161647	-	PCNAP1	Y
chr4	99202638	99219246	-	ADH6	Y
chr4	99276368	99290985	-	ADH1A	Y
chr4	99304970	99321401	-	ADH1B	Y
chr4	99336496	99352746	-	ADH1C	Y
chr4	99412260	99435510	-	ADH7	Y
chr4	99511020	99542303	+	C4orf17	Y
chr4	99546710	99564039	-	TRMT10A	Y
chr4	99564077	99623997	+	MTTP	Y
chr4	99636530	99657828	-	C4orf54	Y
chr4	99816826	99870189	+	DAPP1	Y
chr4	99878337	99894546	-	LAMTOR3	Y
chr4	99896249	99946618	-	DNAJB14	Y
chr4	99948088	99950275	-	H2AZ1	Y
chr4	99950493	100037705	+	H2AZ1-DT	Y
chr4	100185869	100190468	-	DDIT4L	Y
chr4	100190032	100215505	+	LOC101929353	Y
chr4	100395126	100395247	-	SNORA101A	Y
chr4	100395340	100518022	-	EMCN	Y
chr4	100660278	100675113	-	LINC01216	Y
chr4	101023417	101347526	-	PPP3CA	Y
chr4	101240794	101240872	-	MIR8066	Y
chr4	101330301	101330414	-	MIR1255A	Y
chr4	101347776	101348883	+	FLJ20021	Y
chr4	101790606	102074812	+	BANK1	Y
chr4	102251040	102345253	-	SLC39A8	Y
chr4	102418601	102502486	-	LOC105377621	Y
chr4	102501358	102617302	+	NFKB1	Y
chr4	102630769	102760968	-	MANBA	Y
chr4	102777036	102799575	+	LOC102723704	Y
chr4	102794382	102868893	-	UBE2D3	Y
chr4	102828054	102844106	+	UBE2D3-AS1	Y
chr4	102868991	102892806	+	CISD2	Y
chr4	102885049	103019705	-	SLC9B1	Y
chr4	103018028	103077319	-	SLC9B2	Y
chr4	103077591	103099834	-	BDH2	Y
chr4	103105810	103198343	-	CENPE	Y
chr4	103425041	103439728	+	LINC02428	Y
chr4	103586032	103719985	-	TACR3	Y
chr4	104468309	104494894	-	CXXC4	Y
chr4	104490964	104697592	+	CXXC4-AS1	Y
chr4	105146875	105279803	+	TET2	Y
chr4	105171353	105352881	-	TET2-AS1	Y
chr4	105369076	105474070	-	PPA2	Y
chr4	105552619	105680914	+	ARHGEF38	Y
chr4	105561590	105570235	+	ARHGEF38-IT1	Y
chr4	105682627	105708724	-	INTS12	Y
chr4	105708783	105847725	+	GSTCD	Y
chr4	105815144	105827172	-	GSTCD-AS1	Y
chr4	105895470	105971671	+	NPNT	Y
chr4	106003316	106022478	-	LOC101929577	Y
chr4	106041598	106316683	-	TBCK	Y
chr4	106315609	106349224	+	AIMP1	Y
chr4	106357394	106368778	-	GIMD1	Y
chr4	106433623	106453447	+	LINC02173	Y
chr4	106921801	107036313	-	DKK2	Y
chr4	107613665	107720234	-	PAPSS1	Y
chr4	107824562	107915047	+	SGMS2	Y
chr4	107863478	107932119	-	CYP2U1-AS1	Y
chr4	107931548	107953461	+	CYP2U1	Y
chr4	107989888	108035171	+	HADH	Y
chr4	108047544	108168956	-	LEF1	Y
chr4	108167524	108176430	+	LEF1-AS1	Y
chr4	108538189	108620457	-	RPL34-DT	Y
chr4	108557232	108560392	+	LOC101929621	Y
chr4	108620557	108630483	+	RPL34	Y
chr4	108650584	108667822	+	OSTC	Y
chr4	108742052	108763053	-	ETNPPL	Y
chr4	108808725	109302658	-	COL25A1	Y
chr4	109303034	109316135	+	COL25A1-DT	Y
chr4	109429962	109433817	-	SEC24B-AS1	Y
chr4	109433814	109540883	+	SEC24B	Y
chr4	109488697	109488795	+	MIR576	Y
chr4	109560245	109688719	+	MCUB	Y
chr4	109688627	109703445	-	CASP6	Y
chr4	109709988	109730070	-	PLA2G12A	Y
chr4	109730981	109801999	-	CFI	Y
chr4	109815509	109824737	+	GAR1	Y
chr4	109827971	109844941	+	RRH	Y
chr4	109848106	109872315	+	LRIT3	Y
chr4	109912882	110013766	+	EGF	Y
chr4	110045845	110198615	-	ELOVL6	Y
chr4	110476154	110565285	+	ENPEP	Y
chr4	110595512	110615458	-	PANCR	Y
chr4	110617423	110642123	-	PITX2	Y
chr4	110860581	110860647	-	MIR297	Y
chr4	112145453	112195256	+	FAM241A	Y
chr4	112231786	112273110	+	AP1AR	Y
chr4	112274536	112285904	-	TIFA	Y
chr4	112297342	112442608	+	ALPK1	Y
chr4	112513515	112516180	-	NEUROG2	Y
chr4	112515378	112546884	+	NEUROG2-AS1	Y
chr4	112539332	112636995	-	ZGRF1	Y
chr4	112636963	112657592	+	LARP7	Y
chr4	112646719	112650051	-	MIR302CHG	Y
chr4	112647873	112647941	-	MIR367	Y
chr4	112648003	112648071	-	MIR302D	Y
chr4	112648182	112648251	-	MIR302A	Y
chr4	112648362	112648430	-	MIR302C	Y
chr4	112648484	112648557	-	MIR302B	Y
chr4	112706017	113383740	+	ANK2	Y
chr4	113106862	113106955	+	MIR1243	Y
chr4	113152281	113152362	+	MIR8082	Y
chr4	113451031	113761927	-	CAMK2D	Y
chr4	113900283	113979647	-	ARSJ	Y
chr4	114598401	114678225	+	UGT8	Y
chr4	114656758	114656854	+	MIR577	Y
chr4	114827770	115113620	-	NDST4	Y
chr4	116299724	116299768	+	MIR1973	Y
chr4	117083553	117085576	-	TRAM1L1	Y
chr4	117314596	117360639	-	LINC02262	Y
chr4	117360651	117372849	+	LINC02263	Y
chr4	117428397	117689103	+	LINC01378	Y
chr4	117834400	117869948	+	LINC02264	Y
chr4	118033321	118258634	+	NDST3	Y
chr4	118278761	118279823	+	SNHG8	Y
chr4	118279189	118279320	+	SNORA24	Y
chr4	118280037	118353003	-	PRSS12	Y
chr4	118516324	118554204	+	CEP170P1	Y
chr4	118591743	118635025	+	LOC729218	Y
chr4	118664088	118685341	-	METTL14-DT	Y
chr4	118685391	118715430	+	METTL14	Y
chr4	118722822	118836126	-	SEC24D	Y
chr4	118850680	119061247	+	SYNPO2	Y
chr4	119135831	119187789	+	MYOZ2	Y
chr4	119192772	119212644	-	LOC101929762	Y
chr4	119212626	119295518	+	USP53	Y
chr4	119296418	119304445	-	C4orf3	Y
chr4	119317249	119322138	-	FABP2	Y
chr4	119405522	119410660	-	LINC01061	Y
chr4	119449569	119454628	-	GTF2IP12	Y
chr4	119454782	119499592	+	SEPTIN7P14	Y
chr4	119494402	119628804	-	PDE5A	Y
chr4	119627789	119630755	+	LOC107986192	Y
chr4	119799105	119804515	-	LINC01365	Y
chr4	119939539	119964293	+	LINC02502	Y
chr4	120055622	120066848	-	MAD2L1	Y
chr4	120691914	120922726	-	PRDM5	Y
chr4	121035612	121072535	-	NDNF	Y
chr4	121131408	121227483	-	TNIP3	Y
chr4	121328641	121381018	-	QRFPR	Y
chr4	121667945	121696980	-	ANXA5	Y
chr4	121758929	121765400	-	SMIM43	Y
chr4	121764584	121766808	+	PP12613	Y
chr4	121801322	121817021	+	EXOSC9	Y
chr4	121816443	121823883	-	CCNA2	Y
chr4	121824328	121870474	-	BBS7	Y
chr4	121874480	121952060	-	TRPC3	Y
chr4	122152330	122362752	+	KIAA1109	Y
chr4	122379010	122429784	+	ADAD1	Y
chr4	122451470	122456725	-	IL2	Y
chr4	122610107	122621066	-	IL21	Y
chr4	122618982	122689156	+	IL21-AS1	Y
chr4	122730188	122732458	-	CETN4P	Y
chr4	122732701	122744943	+	BBS12	Y
chr4	122826707	122898236	+	FGF2	Y
chr4	122892576	122922968	-	NUDT6	Y
chr4	122923077	123319432	+	SPATA5	Y
chr4	123396794	123403754	+	SPRY1	Y
chr4	123649990	123930781	+	LINC01091	Y
chr4	124499941	124558434	-	LINC02516	Y
chr4	124664048	124712732	-	ANKRD50	Y
chr4	125314954	125492932	+	FAT4	Y
chr4	125507258	125507307	+	MIR2054	Y
chr4	127632956	127726737	+	INTU	Y
chr4	127730399	127774292	+	SLC25A31	Y
chr4	127781795	127840733	+	HSPA4L	Y
chr4	127880892	127899222	+	PLK4	Y
chr4	127917731	127965963	-	MFSD8	Y
chr4	127965405	128039927	+	ABHD18	Y
chr4	128061311	128222926	+	LARP1B	Y
chr4	128269241	128287813	-	PGRMC2	Y
chr4	128428015	128519396	+	LINC02615	Y
chr4	128809699	128875224	+	JADE1	Y
chr4	128883994	129093539	-	SCLT1	Y
chr4	129093711	129116636	+	C4orf33	Y
chr4	129724170	129771478	-	LINC02466	Y
chr4	129771618	129955368	+	LINC02465	Y
chr4	130376360	130388071	+	LINC02479	Y
chr4	131764837	131791482	+	SNHG27	Y
chr4	132591088	132678500	+	LINC01256	Y
chr4	133093860	133149116	-	LOC101927359	Y
chr4	133149293	133194700	+	PCDH10	Y
chr4	134196333	134201789	-	PABPC4L	Y
chr4	134423867	134545504	+	LINC02462	Y
chr4	135113084	135123559	-	LINC02485	Y
chr4	135866983	135913680	-	LINC00613	Y
chr4	136795901	137212799	-	LINC02511	Y
chr4	137193755	137199948	+	LINC02510	Y
chr4	137518919	137532494	-	PCDH18	Y
chr4	137545730	137603430	+	LINC02172	Y
chr4	138027422	138130685	-	LINC00616	Y
chr4	138089013	138178177	+	SLC7A11-AS1	Y
chr4	138164096	138242349	-	SLC7A11	Y
chr4	138309710	138424344	+	LINC00499	Y
chr4	138819956	139012646	-	LOC105377448	Y
chr4	139015780	139045939	+	NOCT	Y
chr4	139057219	139177218	-	ELF2	Y
chr4	139266164	139280225	-	MGARP	Y
chr4	139289916	139302551	-	NDUFC1	Y
chr4	139301504	139391384	+	NAA15	Y
chr4	139451674	139454041	-	RAB33B-AS1	Y
chr4	139454120	139476609	+	RAB33B	Y
chr4	139495934	139556769	-	SETD7	Y
chr4	139665767	139740745	+	MGST2	Y
chr4	139716752	140154184	-	MAML3	Y
chr4	140128014	140138857	+	LOC101927516	Y
chr4	140257307	140385728	+	SCOC	Y
chr4	140283725	140373392	-	SCOC-AS1	Y
chr4	140388452	140427661	-	CLGN	Y
chr4	140442261	140498293	-	MGAT4D	Y
chr4	140524167	140553770	+	ELMOD2	Y
chr4	140559430	140568961	-	UCP1	Y
chr4	140620781	140756385	-	TBC1D9	Y
chr4	140641190	140643080	-	TNRC18P1	Y
chr4	140859806	141133469	-	RNF150	Y
chr4	141220894	141234696	+	ZNF330	Y
chr4	141321123	141332617	-	LINC02432	Y
chr4	141636582	141733987	+	IL15	Y
chr4	142023159	142846535	-	INPP4B	Y
chr4	143177659	143184861	-	LOC105377623	Y
chr4	143184916	143223874	+	USP38	Y
chr4	143336875	143474565	+	GAB1	Y
chr4	143343459	143343535	+	MIR3139	Y
chr4	143513471	143514837	-	SMARCA5-AS1	Y
chr4	143513701	143557486	+	SMARCA5	Y
chr4	143559471	143561460	+	GUSBP5	Y
chr4	143577301	143700675	-	FREM3	Y
chr4	143817793	143829348	-	LOC105377458	Y
chr4	143870863	143905559	-	GYPE	Y
chr4	143912330	143982452	+	LOC101927636	Y
chr4	143996103	144019380	-	GYPB	Y
chr4	144109302	144140718	-	GYPA	Y
chr4	144642915	144646019	-	HHIP-AS1	Y
chr4	144646155	144745271	+	HHIP	Y
chr4	144994574	145098541	-	ANAPC10	Y
chr4	145098310	145129524	+	ABCE1	Y
chr4	145133649	145180589	-	OTUD4	Y
chr4	145335262	145340419	-	LINC02266	Y
chr4	145481305	145559173	+	SMAD1	Y
chr4	145497048	145502980	-	SMAD1-AS2	Y
chr4	145514577	145517194	-	SMAD1-AS1	Y
chr4	145619384	145660033	+	MMAA	Y
chr4	145680145	145732796	+	C4orf51	Y
chr4	145757626	145938823	-	ZNF827	Y
chr4	146109454	146121913	-	LINC01095	Y
chr4	146175717	146191535	+	LSM6	Y
chr4	146214537	146232267	+	REELD1	Y
chr4	146253980	146521940	-	SLC10A7	Y
chr4	146408582	146408688	+	MIR7849	Y
chr4	146638892	146642472	+	POU4F2	Y
chr4	146706637	146945886	-	TTC29	Y
chr4	147344628	147344717	-	MIR548G	Y
chr4	147480916	147544954	+	EDNRA	Y
chr4	147617396	147636721	+	TMEM184C	Y
chr4	147637784	147684230	-	PRMT9	Y
chr4	147732087	148072776	+	ARHGAP10	Y
chr4	147782594	147782668	+	MIR4799	Y
chr4	148078763	148444698	-	NR3C2	Y
chr4	148940945	148942378	-	LOC105377480	Y
chr4	149154294	149278122	+	LINC02355	Y
chr4	149351708	149815843	-	IQCM	Y
chr4	150078444	150257433	+	DCLK2	Y
chr4	150264435	151015727	-	LRBA	Y
chr4	150579088	150581233	+	LOC729558	Y
chr4	150582150	150584693	+	MAB21L2	Y
chr4	151099627	151104642	+	RPS3A	Y
chr4	151102056	151102131	+	SNORD73B	Y
chr4	151103826	151103891	+	SNORD73A	Y
chr4	151120280	151325605	-	SH3D19	Y
chr4	151277172	151291862	+	PRSS48	Y
chr4	151409175	151670503	+	FAM160A1	Y
chr4	151670508	151761007	-	GATB	Y
chr4	152100752	152104716	+	LINC02273	Y
chr4	152320543	152536092	-	FBXW7	Y
chr4	152337673	152338096	+	FBXW7-AS1	Y
chr4	152489326	152489416	-	MIR3140	Y
chr4	152536263	152539263	+	MIR4453HG	Y
chr4	152536427	152536516	+	MIR4453	Y
chr4	152618627	152679997	-	TMEM154	Y
chr4	152769353	152779730	-	TIGD4	Y
chr4	152779953	152912357	+	ARFIP1	Y
chr4	152934515	152936837	-	LOC729870	Y
chr4	152936322	152979671	+	FHDC1	Y
chr4	153152162	153339317	+	TRIM2	Y
chr4	153307468	153308811	-	ANXA2P1	Y
chr4	153344648	153415095	+	MND1	Y
chr4	153466345	153636710	+	TMEM131L	Y
chr4	153640167	153681180	+	LOC100419170	Y
chr4	153684279	153706260	+	TLR2	Y
chr4	153710159	153760024	-	RNF175	Y
chr4	153780590	153789083	-	SFRP2	Y
chr4	154231741	154491799	-	DCHS2	Y
chr4	154534996	154550433	-	PLRG1	Y
chr4	154563010	154572805	+	FGB	Y
chr4	154583125	154590742	-	FGA	Y
chr4	154604133	154612808	-	FGG	Y
chr4	154740840	154753119	+	LRAT	Y
chr4	154781271	154828813	+	RBM46	Y
chr4	155173722	155217076	+	NPY2R	Y
chr4	155342659	155376965	-	MAP9	Y
chr4	155354215	155360461	+	LOC102724776	Y
chr4	155666847	155737057	+	GUCY1A1	Y
chr4	155759020	155807810	+	GUCY1B1	Y
chr4	155829728	155866277	-	ASIC5	Y
chr4	155903695	155920406	+	TDO2	Y
chr4	155924117	155953866	-	CTSO	Y
chr4	156760453	156971799	-	PDGFC	Y
chr4	157076124	157172090	+	GLRB	Y
chr4	157220119	157366074	+	GRIA2	Y
chr4	157572489	157576151	+	LINC02433	Y
chr4	158124473	158173025	-	GASK1B	Y
chr4	158170751	158202877	+	FAM198B-AS1	Y
chr4	158210485	158255413	+	TMEM144	Y
chr4	158521713	158653369	+	RXFP1	Y
chr4	158666674	158672056	-	C4orf46	Y
chr4	158672295	158709623	+	ETFDH	Y
chr4	158709126	158723396	-	PPID	Y
chr4	158769025	158908050	+	FNIP2	Y
chr4	158893133	159035229	-	C4orf45	Y
chr4	159104050	159360173	+	RAPGEF2	Y
chr4	159128801	159128894	-	MIR3688-1	Y
chr4	159128804	159128891	+	MIR3688-2	Y
chr4	159666505	159777784	-	LINC02233	Y
chr4	161383891	162164034	-	FSTL5	Y
chr4	162022732	162047550	+	LOC101928052	Y
chr4	163093573	163093628	-	MIR4454	Y
chr4	163126707	163166890	-	NAF1	Y
chr4	163323961	163332596	-	NPY1R	Y
chr4	163343846	163351934	+	NPY5R	Y
chr4	163471094	163473754	-	TKTL2	Y
chr4	163494689	163520539	+	TMA16	Y
chr4	163524297	164383255	-	MARCHF1	Y
chr4	164197006	164197711	-	ANP32C	Y
chr4	164754130	164803795	+	SMIM31	Y
chr4	164877177	164897527	+	APELA	Y
chr4	164954445	164977657	-	TRIM61	Y
chr4	164956947	164959131	+	FAM218A	Y
chr4	165031998	165041749	+	TRIM60	Y
chr4	165070607	165112860	-	TMEM192	Y
chr4	165207560	165323147	+	KLHL2	Y
chr4	165277791	165280023	-	GK3P	Y
chr4	165327665	165343162	+	MSMO1	Y
chr4	165379007	165498547	+	CPE	Y
chr4	165386241	165386337	+	MIR578	Y
chr4	165684638	165762778	+	LINC01179	Y
chr4	165730778	165743071	-	LOC101928131	Y
chr4	165873236	166104457	+	TLL1	Y
chr4	166733384	167234590	-	SPOCK3	Y
chr4	168092536	168187736	+	ANXA10	Y
chr4	168216293	168318752	-	DDX60	Y
chr4	168356734	168480514	-	DDX60L	Y
chr4	168497051	168928439	+	PALLD	Y
chr4	168987590	169010255	-	CBR4	Y
chr4	169094258	169270956	-	SH3RF1	Y
chr4	169392808	169612583	-	NEK1	Y
chr4	169620577	169723671	+	CLCN3	Y
chr4	169729469	169757944	-	HPF1	Y
chr4	169917760	169975902	-	LINC02275	Y
chr4	169986601	170026395	-	MFAP3L	Y
chr4	170060221	170090387	-	AADAT	Y
chr4	170226590	170283722	+	LINC01612	Y
chr4	170742468	170743735	-	LINC02382	Y
chr4	171040601	171059160	+	LINC02431	Y
chr4	171186183	171186292	+	MIR6082	Y
chr4	171602682	171638763	-	LINC02174	Y
chr4	171812137	171813607	-	LOC441052	Y
chr4	171813403	173041559	+	GALNTL6	Y
chr4	172634684	172726878	-	GALNTL6-AS1	Y
chr4	173131932	173169652	-	LOC101930370	Y
chr4	173168810	173323967	+	GALNT7	Y
chr4	173268159	173268233	+	MIR548T	Y
chr4	173331375	173334358	-	HMGB2	Y
chr4	173370953	173377532	+	SAP30	Y
chr4	173384700	173519144	-	SCRG1	Y
chr4	173526090	173530229	-	HAND2	Y
chr4	173530370	173591255	+	HAND2-AS1	Y
chr4	173897272	173929525	+	LINC02269	Y
chr4	174094659	174220398	-	LINC02268	Y
chr4	174236658	174283667	-	FBXO8	Y
chr4	174283903	174333380	+	CEP44	Y
chr4	174423794	174423864	+	MIR4276	Y
chr4	174490176	174522898	-	HPGD	Y
chr4	174636919	174829247	-	GLRA3	Y
chr4	174831727	174875964	+	LOC101928551	Y
chr4	174918357	174978180	+	ADAM29	Y
chr4	175632936	176002691	-	GPM6A	Y
chr4	175790306	175812189	+	LOC101928590	Y
chr4	176065840	176182815	+	WDR17	Y
chr4	176184579	176195585	-	SPATA4	Y
chr4	176213674	176269222	-	ASB5	Y
chr4	176319965	176332245	+	SPCS3	Y
chr4	176683537	176792922	-	VEGFC	Y
chr4	176875701	176880600	+	LINC02509	Y
chr4	177309873	177362936	+	NEIL3	Y
chr4	177430774	177442503	-	AGA	Y
chr4	177728756	177990750	+	LINC01098	Y
chr4	177812045	177907936	-	LINC01099	Y
chr4	181064089	181159149	-	LINC00290	Y
chr4	181261015	181265029	-	LINC02500	Y
chr4	181820004	181829973	-	TEMN3-AS1	Y
chr4	182138659	182144515	-	TENM3-AS1	Y
chr4	182169292	182169378	+	MIR1305	Y
chr4	182243401	182803024	+	TENM3	Y
chr4	182890090	182917477	-	DCTD	Y
chr4	183037664	183040119	+	CIBAR1P2	Y
chr4	183097020	183099199	-	WWC2-AS2	Y
chr4	183099256	183320776	+	WWC2	Y
chr4	183233627	183240634	-	WWC2-AS1	Y
chr4	183318099	183320276	-	CLDN22	Y
chr4	183321763	183322426	-	CLDN24	Y
chr4	183444635	183449064	+	CDKN2AIP	Y
chr4	183494736	183504515	-	LOC389247	Y
chr4	183505057	183512429	+	ING2	Y
chr4	183639634	183659185	-	RWDD4	Y
chr4	183659266	183713594	+	TRAPPC11	Y
chr4	183798021	184023530	+	STOX2	Y
chr4	184088705	184217873	-	ENPP6	Y
chr4	184341030	184353977	-	LINC02363	Y
chr4	184365560	184382306	-	LINC02362	Y
chr4	184387729	184474550	-	IRF2	Y
chr4	184506459	184537583	-	LINC02427	Y
chr4	184584092	184624872	-	LINC02365	Y
chr4	184627695	184649475	-	CASP3	Y
chr4	184649737	184694951	+	PRIMPOL	Y
chr4	184694085	184734096	-	CENPU	Y
chr4	184755594	184825968	-	ACSL1	Y
chr4	184798295	184799046	-	SLED1	Y
chr4	184843295	184855652	-	MIR3945HG	Y
chr4	184851012	184851110	-	MIR3945	Y
chr4	184892999	184899461	-	LINC01093	Y
chr4	184938382	184938440	-	MIR4455	Y
chr4	185018840	185020804	+	HELT	Y
chr4	185051895	185107248	+	LINC02436	Y
chr4	185143265	185150382	+	SLC25A4	Y
chr4	185159664	185204000	-	CFAP97	Y
chr4	185204236	185363971	+	SNX25	Y
chr4	185363872	185397287	-	LRP2BP	Y
chr4	185396840	185400237	+	ANKRD37	Y
chr4	185399539	185425985	-	UFSP2	Y
chr4	185429333	185449828	+	C4orf47	Y
chr4	185445183	185471733	-	CCDC110	Y
chr4	185471430	185472262	+	LOC105377590	Y
chr4	185500660	185535558	-	PDLIM3	Y
chr4	185585443	185956372	-	SORBS2	Y
chr4	186069155	186088073	+	TLR3	Y
chr4	186104703	186175290	+	FAM149A	Y
chr4	186189031	186191490	-	FLJ38576	Y
chr4	186191566	186213463	+	CYP4V2	Y
chr4	186227506	186258471	+	KLKB1	Y
chr4	186266188	186289681	+	F11	Y
chr4	186286097	186501058	-	F11-AS1	Y
chr4	186533654	186555567	-	MTNR1A	Y
chr4	186587793	186723856	-	FAT1	Y
chr4	187201985	187212875	+	LINC02374	Y
chr4	187304082	187505613	-	LOC339975	Y
chr4	187370647	187371920	+	LINC02514	Y
chr4	187532879	187672641	-	LINC02492	Y
chr4	187995770	188005046	+	ZFP42	Y
chr4	188091271	188109603	-	TRIML2	Y
chr4	188139440	188147740	+	TRIML1	Y
chr4	188455577	188601908	+	LINC01060	Y
chr4	188776656	188785511	+	LINC02508	Y
chr4	189659605	189661486	+	LINC01262	Y
chr4	189764390	189940733	-	FRG1-DT	Y
chr4	189881514	189884867	+	LINC01596	Y
chr4	189940871	189963191	+	FRG1	Y
chr4	190024367	190027256	-	FRG2	Y
chr4	190064501	190067864	+	DBET	Y
chr4	190173773	190185911	+	DUX4	Y
chr5	92167	189966	+	PLEKHG4B	Y
chr5	191494	196334	+	LRRC14B	Y
chr5	196867	218153	-	CCDC127	Y
chr5	218222	257082	+	SDHA	Y
chr5	269555	271524	-	HRAT5	Y
chr5	271620	314974	+	PDCD6	Y
chr5	271645	438282	+	PDCD6-AHRR	Y
